@RELATION pacman-data

@ATTRIBUTE comida-cercana NUMERIC
@ATTRIBUTE dist-fantasma-0 NUMERIC
@ATTRIBUTE dist-fantasma-1 NUMERIC
@ATTRIBUTE dist-fantasma-2 NUMERIC
@ATTRIBUTE dist-fantasma-3 NUMERIC
@ATTRIBUTE pos-pac-X NUMERIC
@ATTRIBUTE pos-pac-Y NUMERIC
@ATTRIBUTE pos-fantasma-cercano-X NUMERIC
@ATTRIBUTE pos-fantasma-cercano-Y NUMERIC
@ATTRIBUTE mejor-direccion {East, West, North, South}
@ATTRIBUTE score NUMERIC
@ATTRIBUTE score-siguiente NUMERIC
@ATTRIBUTE direction {East, West, North, South, Stop}

@data
2, 14, 19, 13, 3, 13, 9, 15, 8, East, 2960, 2959, North
2, 13, 17, 13, 3, 13, 8, 15, 7, East, 2959, 2958, South
1, 12, 16, 12, 3, 13, 7, 16, 7, East, 2958, 3057, South

1, 7, 4, 7, 18, 8, 1, 8, 5, North, 99, 198, West
1, 6, 5, 8, 19, 7, 1, 8, 5, North, 198, 297, West
1, 5, 6, 9, 20, 6, 1, 3, 3, West, 297, 396, West
1, 4, 5, 8, 19, 6, 2, 3, 3, West, 396, 495, North
1, 3, 4, 7, 18, 6, 3, 3, 3, West, 495, 594, North
1, 2, 5, 8, 19, 5, 3, 3, 3, West, 594, 693, West
1, 1, 6, 9, 20, 4, 3, 3, 3, West, 693, 892, West
1, 0, 7, 10, 21, 3, 3, 8, 5, East, 892, 991, West
1, 0, 6, 9, 20, 3, 4, 8, 5, East, 991, 1090, North
1, 0, 5, 8, 19, 3, 5, 8, 5, East, 1090, 1189, North
1, 0, 4, 7, 18, 4, 5, 8, 5, East, 1189, 1288, East
1, 0, 3, 6, 17, 5, 5, 8, 5, East, 1288, 1387, East
1, 0, 2, 5, 16, 6, 5, 8, 5, East, 1387, 1486, East
2, 0, 3, 6, 17, 6, 4, 8, 5, East, 1486, 1485, South
1, 0, 4, 7, 18, 6, 3, 8, 5, East, 1485, 1484, South
2, 0, 5, 8, 19, 6, 2, 8, 5, North, 1484, 1483, South
2, 0, 6, 9, 20, 6, 1, 8, 5, North, 1483, 1482, South
2, 0, 5, 8, 19, 7, 1, 8, 5, North, 1482, 1481, East
2, 0, 4, 7, 18, 8, 1, 8, 5, North, 1481, 1480, East
1, 0, 5, 6, 17, 9, 1, 8, 5, North, 1480, 1479, East
2, 0, 4, 7, 18, 8, 1, 8, 5, North, 1479, 1478, West
2, 0, 5, 8, 19, 7, 1, 8, 5, North, 1478, 1477, West
2, 0, 6, 9, 20, 6, 1, 8, 5, North, 1477, 1476, West
2, 0, 5, 8, 19, 6, 2, 8, 5, North, 1476, 1475, North
1, 0, 4, 7, 18, 6, 3, 8, 5, East, 1475, 1474, North
2, 0, 3, 6, 17, 6, 4, 8, 5, East, 1474, 1473, North
1, 0, 2, 5, 16, 6, 5, 8, 5, East, 1473, 1472, North
2, 0, 3, 6, 17, 5, 5, 8, 5, East, 1472, 1471, West
2, 0, 4, 7, 18, 4, 5, 8, 5, East, 1471, 1470, West
1, 0, 5, 8, 19, 3, 5, 8, 5, East, 1470, 1469, West
2, 0, 4, 7, 18, 4, 5, 8, 5, East, 1469, 1468, East
2, 0, 3, 6, 17, 5, 5, 8, 5, East, 1468, 1467, East
1, 0, 2, 5, 16, 6, 5, 8, 5, East, 1467, 1466, East
2, 0, 3, 6, 17, 6, 4, 8, 5, East, 1466, 1465, South
1, 0, 4, 7, 18, 6, 3, 8, 5, East, 1465, 1464, South
2, 0, 5, 8, 19, 5, 3, 8, 5, East, 1464, 1463, West
1, 0, 4, 7, 18, 6, 3, 8, 5, East, 1463, 1462, East
2, 0, 3, 6, 17, 6, 4, 8, 5, East, 1462, 1461, North
1, 0, 2, 5, 16, 6, 5, 8, 5, East, 1461, 1460, North
2, 0, 3, 6, 17, 5, 5, 8, 5, East, 1460, 1459, West
2, 0, 4, 7, 18, 4, 5, 8, 5, East, 1459, 1458, West
1, 0, 5, 8, 19, 3, 5, 8, 5, East, 1458, 1557, West
1, 0, 6, 9, 20, 2, 5, 8, 5, East, 1557, 1656, West
1, 0, 7, 10, 21, 1, 5, 8, 5, East, 1656, 1655, West
2, 0, 6, 9, 20, 2, 5, 8, 5, East, 1655, 1654, East
1, 0, 5, 8, 19, 3, 5, 8, 5, East, 1654, 1653, East
2, 0, 4, 7, 18, 4, 5, 8, 5, East, 1653, 1652, East
2, 0, 3, 6, 17, 5, 5, 8, 5, East, 1652, 1651, East
1, 0, 2, 5, 16, 6, 5, 8, 5, East, 1651, 1650, East
2, 0, 3, 6, 17, 6, 4, 8, 5, East, 1650, 1649, South
1, 0, 4, 7, 18, 6, 3, 8, 5, East, 1649, 1748, South
1, 0, 3, 6, 17, 7, 3, 8, 5, North, 1748, 1847, East
1, 0, 2, 5, 16, 8, 3, 8, 5, North, 1847, 1946, East
1, 0, 3, 4, 15, 9, 3, 8, 5, North, 1946, 2045, East
1, 0, 4, 3, 14, 10, 3, 11, 5, North, 2045, 2144, East
1, 0, 5, 2, 13, 11, 3, 11, 5, North, 2144, 2243, East
1, 0, 6, 3, 12, 12, 3, 11, 5, North, 2243, 2342, East
1, 0, 7, 4, 11, 13, 3, 11, 5, West, 2342, 2441, East
1, 0, 6, 3, 10, 13, 4, 11, 5, West, 2441, 2540, North
1, 0, 5, 2, 9, 13, 5, 11, 5, West, 2540, 2639, North
1, 0, 6, 3, 8, 13, 6, 11, 5, West, 2639, 2738, North
1, 0, 7, 4, 7, 13, 7, 11, 5, West, 2738, 2837, North
1, 0, 8, 5, 6, 13, 8, 11, 5, South, 2837, 2936, North
1, 0, 9, 6, 5, 13, 9, 18, 9, East, 2936, 3035, North
1, 0, 8, 5, 6, 12, 9, 11, 5, South, 3035, 3134, West
1, 0, 7, 4, 7, 11, 9, 11, 5, South, 3134, 3233, West
1, 0, 6, 5, 8, 10, 9, 11, 5, South, 3233, 3332, West
1, 0, 5, 6, 9, 9, 9, 8, 5, South, 3332, 3431, West
1, 0, 4, 7, 10, 8, 9, 8, 5, South, 3431, 3530, West
1, 0, 5, 8, 11, 7, 9, 8, 5, South, 3530, 3629, West
1, 0, 6, 9, 12, 6, 9, 8, 5, South, 3629, 3628, West
2, 0, 5, 8, 11, 7, 9, 8, 5, South, 3628, 3627, East
2, 0, 4, 7, 10, 8, 9, 8, 5, South, 3627, 3626, East
2, 0, 5, 6, 9, 9, 9, 8, 5, South, 3626, 3625, East
2, 0, 4, 7, 10, 8, 9, 8, 5, South, 3625, 3624, West
2, 0, 5, 8, 11, 7, 9, 8, 5, South, 3624, 3623, West
1, 0, 6, 9, 12, 6, 9, 8, 5, South, 3623, 3622, West
2, 0, 5, 8, 11, 7, 9, 8, 5, South, 3622, 3621, East
2, 0, 4, 7, 10, 8, 9, 8, 5, South, 3621, 3620, East
2, 0, 5, 6, 9, 9, 9, 8, 5, South, 3620, 3619, East
2, 0, 6, 5, 8, 10, 9, 11, 5, South, 3619, 3618, East
2, 0, 7, 4, 7, 11, 9, 11, 5, South, 3618, 3617, East
2, 0, 8, 5, 6, 12, 9, 11, 5, South, 3617, 3616, East
2, 0, 9, 6, 5, 13, 9, 18, 9, East, 3616, 3615, East
2, 0, 8, 5, 6, 13, 8, 11, 5, South, 3615, 3614, South
1, 0, 7, 4, 7, 13, 7, 11, 5, West, 3614, 3713, South
1, 0, 8, 5, 6, 14, 7, 11, 5, West, 3713, 3712, East
1, 0, 7, 4, 7, 13, 7, 11, 5, West, 3712, 3811, West
1, 0, 6, 3, 8, 12, 7, 11, 5, South, 3811, 3910, West
1, 0, 5, 2, 9, 11, 7, 11, 5, South, 3910, 4009, West
1, 0, 4, 3, 10, 10, 7, 11, 5, South, 4009, 4108, West
1, 0, 3, 4, 11, 9, 7, 8, 5, South, 4108, 4207, West
1, 0, 2, 5, 12, 8, 7, 8, 5, South, 4207, 4306, West
1, 0, 3, 6, 13, 7, 7, 8, 5, South, 4306, 4405, West
1, 0, 4, 7, 14, 6, 7, 8, 5, East, 4405, 4504, West
2, 0, 3, 6, 15, 6, 6, 8, 5, East, 4504, 4503, South
3, 0, 2, 5, 16, 6, 5, 8, 5, East, 4503, 4502, South
4, 0, 3, 6, 17, 6, 4, 8, 5, East, 4502, 4501, South
3, 0, 4, 7, 18, 6, 3, 8, 5, East, 4501, 4500, South
2, 0, 5, 8, 19, 6, 2, 8, 5, North, 4500, 4499, South
3, 0, 4, 7, 18, 6, 3, 8, 5, East, 4499, 4498, North
4, 0, 3, 6, 17, 6, 4, 8, 5, East, 4498, 4497, North
3, 0, 2, 5, 16, 6, 5, 8, 5, East, 4497, 4496, North
2, 0, 3, 6, 15, 6, 6, 8, 5, East, 4496, 4495, North
1, 0, 4, 7, 14, 6, 7, 8, 5, East, 4495, 4594, North
2, 0, 5, 8, 13, 6, 8, 8, 5, South, 4594, 4593, North
2, 0, 6, 9, 12, 6, 9, 8, 5, South, 4593, 4592, North
3, 0, 5, 8, 11, 7, 9, 8, 5, South, 4592, 4591, East
4, 0, 4, 7, 10, 8, 9, 8, 5, South, 4591, 4590, East
5, 0, 5, 6, 9, 9, 9, 8, 5, South, 4590, 4589, East
5, 0, 6, 5, 8, 10, 9, 11, 5, South, 4589, 4588, East
4, 0, 7, 4, 7, 11, 9, 11, 5, South, 4588, 4587, East
3, 0, 8, 5, 6, 12, 9, 11, 5, South, 4587, 4586, East
4, 0, 7, 4, 7, 11, 9, 11, 5, South, 4586, 4585, West
5, 0, 6, 5, 8, 10, 9, 11, 5, South, 4585, 4584, West
5, 0, 5, 6, 9, 9, 9, 8, 5, South, 4584, 4583, West
4, 0, 4, 7, 10, 8, 9, 8, 5, South, 4583, 4582, West
3, 0, 5, 8, 11, 7, 9, 8, 5, South, 4582, 4581, West
2, 0, 6, 9, 12, 6, 9, 8, 5, South, 4581, 4580, West
3, 0, 5, 8, 11, 7, 9, 8, 5, South, 4580, 4579, East
4, 0, 4, 7, 10, 8, 9, 8, 5, South, 4579, 4578, East
5, 0, 5, 6, 9, 9, 9, 8, 5, South, 4578, 4577, East
4, 0, 4, 7, 10, 8, 9, 8, 5, South, 4577, 4576, West
3, 0, 5, 8, 11, 7, 9, 8, 5, South, 4576, 4575, West
2, 0, 6, 9, 12, 6, 9, 8, 5, South, 4575, 4574, West
2, 0, 5, 8, 13, 6, 8, 8, 5, South, 4574, 4573, South
1, 0, 4, 7, 14, 6, 7, 8, 5, East, 4573, 4572, South
2, 0, 3, 6, 13, 7, 7, 8, 5, South, 4572, 4571, East
3, 0, 2, 5, 12, 8, 7, 8, 5, South, 4571, 4570, East
4, 0, 3, 4, 11, 9, 7, 8, 5, South, 4570, 4569, East
5, 0, 4, 3, 10, 10, 7, 11, 5, South, 4569, 4568, East
4, 0, 5, 2, 9, 11, 7, 11, 5, South, 4568, 4567, East
3, 0, 6, 3, 8, 12, 7, 11, 5, South, 4567, 4566, East
4, 0, 5, 2, 9, 11, 7, 11, 5, South, 4566, 4565, West
5, 0, 4, 3, 10, 10, 7, 11, 5, South, 4565, 4564, West
5, 0, 3, 2, 11, 10, 6, 11, 5, East, 4564, 4563, South
5, 0, 2, 3, 12, 9, 6, 8, 5, West, 4563, 4562, West
4, 0, 3, 4, 11, 9, 7, 8, 5, South, 4562, 4561, North
3, 0, 2, 5, 12, 8, 7, 8, 5, South, 4561, 4560, West
2, 0, 3, 6, 13, 7, 7, 8, 5, South, 4560, 4559, West
3, 0, 2, 5, 12, 8, 7, 8, 5, South, 4559, 4558, East
4, 0, 3, 4, 11, 9, 7, 8, 5, South, 4558, 4557, East
5, 0, 4, 3, 10, 10, 7, 11, 5, South, 4557, 4556, East
4, 0, 5, 2, 9, 11, 7, 11, 5, South, 4556, 4555, East
3, 0, 6, 3, 8, 12, 7, 11, 5, South, 4555, 4554, East
2, 0, 7, 4, 7, 13, 7, 11, 5, West, 4554, 4553, East
2, 0, 8, 5, 6, 13, 8, 11, 5, South, 4553, 4552, North
2, 0, 7, 4, 7, 13, 7, 11, 5, West, 4552, 4551, South
3, 0, 6, 3, 8, 12, 7, 11, 5, South, 4551, 4550, West
4, 0, 5, 2, 9, 11, 7, 11, 5, South, 4550, 4549, West
5, 0, 4, 3, 10, 10, 7, 11, 5, South, 4549, 4548, West
4, 0, 3, 4, 11, 9, 7, 8, 5, South, 4548, 4547, West
3, 0, 2, 5, 12, 8, 7, 8, 5, South, 4547, 4546, West
2, 0, 3, 6, 13, 7, 7, 8, 5, South, 4546, 4545, West
3, 0, 2, 5, 12, 8, 7, 8, 5, South, 4545, 4544, East
4, 0, 3, 4, 11, 9, 7, 8, 5, South, 4544, 4543, East
5, 0, 4, 3, 10, 10, 7, 11, 5, South, 4543, 4542, East
5, 0, 3, 2, 11, 10, 6, 11, 5, East, 4542, 4541, South
5, 0, 2, 3, 12, 9, 6, 8, 5, West, 4541, 4540, West
5, 0, 1, 2, 13, 9, 5, 8, 5, West, 4540, 4739, South
5, 0, 0, 3, 14, 8, 5, 11, 5, East, 4739, 4738, West
5, 0, 0, 2, 13, 9, 5, 11, 5, East, 4738, 4737, East
4, 0, 0, 1, 12, 10, 5, 11, 5, East, 4737, 4936, East
